district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.10.4_1,Artvin,Hopa,high,2024,11,0.06705690518671184,1,0.7251823004971923,1,0.25,1.0911248368792599,30,7,0.007958961471772268,0.05571273030240587,0.238768844153168,0.238768844153168,0.05418920034945818,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,12,0.06705690518671184,1,0.6541469635058071,1,0.25,1.0911248368792599,31,7,0.007179340251203078,0.05025538175842154,0.22255954778729542,0.22255954778729542,0.04901347112550114,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.06705690518671184,1.165393464128417,0.6281034622015411,1.203212843421189,0.25,1.0911248368792599,31,7,0.009666192306587862,0.06766334614611504,0.2996519615042237,0.2996519615042237,0.06542495108529545,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.06705690518671184,1.165393464128417,0.6545846179366359,1.203212843421189,0.25,1.0911248368792599,28,7,0.010073723802973713,0.070516066620816,0.282064266483264,0.282064266483264,0.06808723328353705,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.06705690518671184,1.165393464128417,0.6517097770197132,1.203212843421189,0.25,1.0911248368792599,31,7,0.010029481465801394,0.07020637026060976,0.31091392543984325,0.31091392543984325,0.06779857859630933,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.06705690518671184,1.165393464128417,0.8013462854757657,1.203212843421189,0.25,1.0911248368792599,30,7,0.01233231110114967,0.0863261777080477,0.36996933303449014,0.36996933303449014,0.08270501875611735,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.06705690518671184,1.165393464128417,1.103207914941687,1.203212843421189,0.25,1.0911248368792599,31,7,0.016977807800324537,0.11884465460227174,0.5263120418100606,0.5263120418100606,0.11205427166920512,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.06705690518671184,1.165393464128417,1.2494033544433176,1.203212843421189,0.25,1.0911248368792599,30,7,0.019227681137458683,0.1345937679622108,0.5768304341237604,0.5768304341237604,0.12592908481469667,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.06705690518671184,1.165393464128417,1.4337240087847871,1.203212843421189,0.25,1.0911248368792599,31,7,0.02206428210873157,0.154449974761121,0.6839927453706787,0.6839927453706787,0.1431136429853731,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.06705690518671184,1.165393464128417,1.5342554185233497,1.203212843421189,0.25,1.0911248368792599,31,7,0.02361140929058034,0.1652798650340624,0.7319536880079905,0.7319536880079905,0.1523435585101589,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.06705690518671184,1.165393464128417,1.3207324366221658,1.203212843421189,0.25,1.0911248368792599,30,7,0.020325399374795706,0.14227779562356993,0.6097619812438712,0.6097619812438712,0.13261973142781036,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.06705690518671184,1.165393464128417,1.243603460048037,1.203212843421189,0.25,1.0911248368792599,31,7,0.0191384237173735,0.13396896602161448,0.5932911352385785,0.5932911352385785,0.12538279296633825,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.06705690518671184,1.165393464128417,0.7251823004971923,1.203212843421189,0.25,1.0911248368792599,30,7,0.0111601861727844,0.0781213032094908,0.33480558518353204,0.33480558518353204,0.07514776780516041,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.06705690518671184,1.165393464128417,0.6541469635058071,1.203212843421189,0.25,1.0911248368792599,31,7,0.010066988524238913,0.0704689196696724,0.3120766442514063,0.3120766442514063,0.06804329540209408,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.06705690518671184,1.35121251537538,0.6281034622015411,1.1633806969029414,0.25,1.0911248368792599,31,7,0.010836421934331335,0.07585495354031935,0.3359290799642714,0.3359290799642714,0.07304935228121023,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.06705690518671184,1.35121251537538,0.6545846179366359,1.1633806969029414,0.25,1.0911248368792599,28,7,0.011293290896410306,0.07905303627487215,0.3162121450994886,0.3162121450994886,0.07600908189077071,0.15,0.6
